<timestamp>|<CAN_ID>|<direction>|<type>|<DLC>|<data_bytes>
504.792644|214|Rx|d|2|0000
504.800639|1b0|Rx|d|4|FF00FFC0
504.812632|211|Rx|d|8|8200FFFFA90000D0
504.812632|214|Rx|d|2|0000
504.820690|1b0|Rx|d|4|FF00FFC0
504.832682|211|Rx|d|8|8200FFFFA90000D0
504.832682|214|Rx|d|2|0000
504.840750|350|Rx|d|8|C02F3AF81870A489
504.840750|1b0|Rx|d|4|FF00FFC0
504.840750|4de|Rx|d|3|C00000
504.840750|55d|Rx|d|8|00FC50C090800000
504.852742|211|Rx|d|8|8200FFFFA90000D0
504.852742|214|Rx|d|2|0000
504.852742|218|Rx|d|1|98
504.852742|4fa|Rx|d|2|0800
504.852742|671|Rx|d|2|0200
504.860737|1b0|Rx|d|4|FF00FFC0
504.860737|5de|Rx|d|8|0000000000000002
504.866734|4f8|Rx|d|8|94C0000000000000
504.872730|5df|Rx|d|3|009500
504.872730|211|Rx|d|8|8200FFFFA90000D0
504.872730|214|Rx|d|2|0000
504.880725|1b0|Rx|d|4|FF00FFC0
504.880725|657|Rx|d|2|C0CC
504.886722|3b7|Rx|d|6|00007FC000C0
504.892718|4ac|Rx|d|5|83742A0080
504.892718|45c|Rx|d|6|00000000FFE0
504.894717|211|Rx|d|8|8200FFFFA90000D0
504.894717|214|Rx|d|2|0000
504.900715|1b0|Rx|d|4|FF00FFC0
504.912706|211|Rx|d|8|8200FFFFA90000D0
504.912706|214|Rx|d|2|0000
504.920701|1b0|Rx|d|4|FF00FFC0
504.932696|211|Rx|d|8|8200FFFFA90000D0
504.932696|214|Rx|d|2|0000
504.940688|350|Rx|d|8|C02F3AF81870A489
504.940688|1b0|Rx|d|4|FF00FFC0
504.940688|4de|Rx|d|3|C00000
504.940688|55d|Rx|d|8|00FC50C090800000
504.952681|211|Rx|d|8|8200FFFFA90000D0
504.952681|214|Rx|d|2|0000
504.952681|218|Rx|d|1|98
504.952681|4fa|Rx|d|2|0800
504.952681|671|Rx|d|2|0200
504.960677|1b0|Rx|d|4|FF00FFC0
504.960677|5de|Rx|d|8|0000000000000002
504.966672|4f8|Rx|d|8|94C0000000000000
504.972668|5df|Rx|d|3|009500
504.972668|211|Rx|d|8|8200FFFFA90000D0
504.972668|214|Rx|d|2|0000
504.980663|1b0|Rx|d|4|FF00FFC0
504.980663|657|Rx|d|2|C0CC
504.980663|69f|Rx|d|4|0650859F
504.984661|3b7|Rx|d|6|00007FC000C0
504.990757|4ac|Rx|d|5|83742A0080
504.990757|45c|Rx|d|6|00000000FFE0
504.990757|211|Rx|d|8|8200FFFFA90000D0
504.990757|214|Rx|d|2|0000
504.994755|646|Rx|d|8|000000020000000C
505.000750|1b0|Rx|d|4|FF00FFC0
505.012743|211|Rx|d|8|8200FFFFA90000D0
505.012743|214|Rx|d|2|0000
505.020738|1b0|Rx|d|4|FF00FFC0
505.032733|211|Rx|d|8|8200FFFFA90000D0
505.032733|214|Rx|d|2|0000
505.040725|350|Rx|d|8|C02F3AF81870A489
505.040725|1b0|Rx|d|4|FF00FFC0
505.040725|4de|Rx|d|3|C00000
505.040725|55d|Rx|d|8|00FC50C090800000
505.052718|211|Rx|d|8|8200FFFFA90000D0
505.052718|214|Rx|d|2|0000
505.052718|218|Rx|d|1|98
505.054717|4fa|Rx|d|2|0800
505.054717|671|Rx|d|2|0200
505.060713|1b0|Rx|d|4|FF00FFC0
505.060713|5de|Rx|d|8|0000000000000002
505.066710|4f8|Rx|d|8|94C0000000000000
505.072707|5df|Rx|d|3|009500
505.072707|211|Rx|d|8|8200FFFFA90000D0
505.072707|214|Rx|d|2|0000
505.080701|1b0|Rx|d|4|FF00FFC0
505.080701|657|Rx|d|2|C0CC
505.086697|3b7|Rx|d|6|00007FC000C0
505.092694|4ac|Rx|d|5|83742A0080
505.092694|45c|Rx|d|6|00000000FFE0
505.092694|211|Rx|d|8|8200FFFFA90000D0
505.092694|214|Rx|d|2|0000
505.100688|1b0|Rx|d|4|FF00FFC0
505.112681|211|Rx|d|8|8200FFFFA90000D0
505.112681|214|Rx|d|2|0000
505.120676|1b0|Rx|d|4|FF00FFC0
505.132669|211|Rx|d|8|8200FFFFA90000D0
505.132669|214|Rx|d|2|0000
505.140663|350|Rx|d|8|C02F3AF81870A489
505.140663|1b0|Rx|d|4|FF00FFC0
505.140663|4de|Rx|d|3|C00000
505.140663|55d|Rx|d|8|00FC50C090800000
505.152656|211|Rx|d|8|8200FFFFA90000D0
505.152656|214|Rx|d|2|0000
505.152656|218|Rx|d|1|98
505.152656|4fa|Rx|d|2|0800
505.152656|671|Rx|d|2|0200
505.160654|1b0|Rx|d|4|FF00FFC0
505.160654|5de|Rx|d|8|0000000000000002
505.166648|4f8|Rx|d|8|94C0000000000000
505.172644|5df|Rx|d|3|009500
505.174643|211|Rx|d|8|8200FFFFA90000D0
505.174643|214|Rx|d|2|0000
505.180784|1b0|Rx|d|4|FF00FFC0
505.180784|657|Rx|d|2|C0CC
505.184783|3b7|Rx|d|6|00007FC000C0
505.190778|4ac|Rx|d|5|83742A0080
505.190778|45c|Rx|d|6|00000000FFE0
505.190778|211|Rx|d|8|8200FFFFA90000D0
505.190778|214|Rx|d|2|0000
505.200772|1b0|Rx|d|4|FF00FFC0
505.212765|211|Rx|d|8|8200FFFFA90000D0
505.212765|214|Rx|d|2|0000
505.220760|1b0|Rx|d|4|FF00FFC0
505.232753|211|Rx|d|8|8200FFFFA90000D0
505.232753|214|Rx|d|2|0000
505.240748|350|Rx|d|8|C02F3AF81870A489
505.240748|1b0|Rx|d|4|FF00FFC0
505.240748|4de|Rx|d|3|C00000
505.240748|55d|Rx|d|8|00FC50C090800000
505.252741|211|Rx|d|8|8200FFFFA90000D0
505.252741|214|Rx|d|2|0000
505.252741|218|Rx|d|1|98
505.252741|4fa|Rx|d|2|0800
505.252741|671|Rx|d|2|0200
505.260736|1b0|Rx|d|4|FF00FFC0
505.260736|5de|Rx|d|8|0000000000000002
505.266732|4f8|Rx|d|8|94C0000000000000
505.272728|5df|Rx|d|3|009500
505.272728|211|Rx|d|8|8200FFFFA90000D0
505.272728|214|Rx|d|2|0000
505.281923|1b0|Rx|d|4|FF00FFC0
505.281923|657|Rx|d|2|C0CC
505.281923|3b7|Rx|d|6|00007FC000C0
505.290012|4ac|Rx|d|5|83742A0080
505.290012|45c|Rx|d|6|00000000FFE0
505.290012|211|Rx|d|8|8200FFFFA90000D0
505.290012|214|Rx|d|2|0000
505.300007|1b0|Rx|d|4|FF00FFC0
505.311999|211|Rx|d|8|8200FFFFA90000D0
505.311999|214|Rx|d|2|0000
505.319994|1b0|Rx|d|4|FF00FFC0
505.331987|211|Rx|d|8|8200FFFFA90000D0
505.331987|214|Rx|d|2|0000
505.340980|350|Rx|d|8|C02F3AF81870A489
505.340980|1b0|Rx|d|4|FF00FFC0
505.340980|4de|Rx|d|3|C00000
505.340980|55d|Rx|d|8|00FC50C090800000
505.352974|211|Rx|d|8|8200FFFFA90000D0
505.352974|214|Rx|d|2|0000
505.352974|218|Rx|d|1|98
505.352974|4fa|Rx|d|2|0800
505.352974|671|Rx|d|2|0200
505.360969|1b0|Rx|d|4|FF00FFC0
505.360969|5de|Rx|d|8|0000000000000002
505.362968|4f8|Rx|d|8|94C0000000000000
505.370963|5df|Rx|d|3|009500
505.372962|211|Rx|d|8|8200FFFFA90000D0
505.372962|214|Rx|d|2|0000
505.380956|1b0|Rx|d|4|FF00FFC0
505.380956|657|Rx|d|2|C0CC
505.380956|3b7|Rx|d|6|00007FC000C0
505.390950|4ac|Rx|d|5|83742A0080
505.390950|45c|Rx|d|6|00000000FFE0
505.390950|211|Rx|d|8|8200FFFFA90000D0
505.390950|214|Rx|d|2|0000
505.400944|1b0|Rx|d|4|FF00FFC0
505.412936|211|Rx|d|8|8200FFFFA90000D0
505.412936|214|Rx|d|2|0000
505.420932|1b0|Rx|d|4|FF00FFC0
505.433924|211|Rx|d|8|8200FFFFA90000D0
505.433924|214|Rx|d|2|0000
505.441921|350|Rx|d|8|C02F3AF81870A489
505.441921|1b0|Rx|d|4|FF00FFC0
505.441921|4de|Rx|d|3|C00000
505.441921|55d|Rx|d|8|00FC50C090800000
505.453911|211|Rx|d|8|8200FFFFA90000D0
505.453911|214|Rx|d|2|0000
505.453911|218|Rx|d|1|98
505.453911|4fa|Rx|d|2|0800
505.453911|671|Rx|d|2|0200
505.461907|1b0|Rx|d|4|FF00FFC0
505.461907|5de|Rx|d|8|0000000000000002
505.463905|4f8|Rx|d|8|94C0000000000000
505.471901|5df|Rx|d|3|009500
505.471901|211|Rx|d|8|8200FFFFA90000D0
505.471901|214|Rx|d|2|0000
505.481894|1b0|Rx|d|4|FF00FFC0
505.481894|657|Rx|d|2|C0CC
505.481894|3b7|Rx|d|6|00007FC000C0
505.491889|4ac|Rx|d|5|83742A0080
505.491889|45c|Rx|d|6|00000000FFE0
505.491889|211|Rx|d|8|8200FFFFA90000D0
505.491889|214|Rx|d|2|0000
505.491889|646|Rx|d|8|000000020000000C
505.501882|1b0|Rx|d|4|FF00FFC0
505.513875|211|Rx|d|8|8200FFFFA90000D0
505.513875|214|Rx|d|2|0000
505.521871|1b0|Rx|d|4|FF00FFC0
505.533863|211|Rx|d|8|8200FFFFA90000D0
505.533863|214|Rx|d|2|0000
505.541858|350|Rx|d|8|C02F3AF81870A489
505.541858|1b0|Rx|d|4|FF00FFC0
505.541858|4de|Rx|d|3|C00000
505.541858|55d|Rx|d|8|00FC50C090800000
505.552851|211|Rx|d|8|8200FFFFA90000D0
505.552851|214|Rx|d|2|0000
505.552851|218|Rx|d|1|98
505.552851|4fa|Rx|d|2|0800
505.552851|671|Rx|d|2|0200
505.560845|1b0|Rx|d|4|FF00FFC0
505.560845|5de|Rx|d|8|0000000000000002
505.562845|4f8|Rx|d|8|94C0000000000000
505.570839|5df|Rx|d|3|009500
505.570839|211|Rx|d|8|8200FFFFA90000D0
505.570839|214|Rx|d|2|0000
505.580834|1b0|Rx|d|4|FF00FFC0
505.580834|657|Rx|d|2|C0CC
505.582832|3b7|Rx|d|6|00007FC000C0
505.590827|4ac|Rx|d|5|83742A0080
505.590827|45c|Rx|d|6|00000000FFE0
505.592826|211|Rx|d|8|8200FFFFA90000D0
505.592826|214|Rx|d|2|0000
505.600822|1b0|Rx|d|4|FF00FFC0
505.612813|211|Rx|d|8|8200FFFFA90000D0
505.612813|214|Rx|d|2|0000
505.620808|1b0|Rx|d|4|FF00FFC0
505.632801|211|Rx|d|8|8200FFFFA90000D0
505.632801|214|Rx|d|2|0000
505.640797|350|Rx|d|8|C02F3AF81870A489
505.640797|1b0|Rx|d|4|FF00FFC0
505.640797|4de|Rx|d|3|C00000
505.640797|55d|Rx|d|8|00FC50C090800000
505.652789|211|Rx|d|8|8200FFFFA90000D0
505.652789|214|Rx|d|2|0000
505.652789|218|Rx|d|1|98
505.652789|4fa|Rx|d|2|0800
505.652789|671|Rx|d|2|0200
505.660784|1b0|Rx|d|4|FF00FFC0
505.660784|5de|Rx|d|8|0000000000000002
505.664781|4f8|Rx|d|8|94C0000000000000
505.670777|5df|Rx|d|3|009500
505.670777|211|Rx|d|8|8200FFFFA90000D0
505.670777|214|Rx|d|2|0000
505.680772|1b0|Rx|d|4|FF00FFC0
505.680772|657|Rx|d|2|C0CC
505.684769|3b7|Rx|d|6|00007FC000C0
505.690765|4ac|Rx|d|5|83742A0080
505.690765|45c|Rx|d|6|00000000FFE0
505.690765|211|Rx|d|8|8200FFFFA90000D0
505.690765|214|Rx|d|2|0000
505.700760|1b0|Rx|d|4|FF00FFC0
505.712752|211|Rx|d|8|8200FFFFA90000D0
505.712752|214|Rx|d|2|0000
505.720747|1b0|Rx|d|4|FF00FFC0
505.732739|211|Rx|d|8|8200FFFFA90000D0
505.732739|214|Rx|d|2|0000
505.740735|350|Rx|d|8|C02F3AF81870A489
505.740735|1b0|Rx|d|4|FF00FFC0
505.740735|4de|Rx|d|3|C00000
505.740735|55d|Rx|d|8|00FC50C090800000
505.752728|211|Rx|d|8|8200FFFFA90000D0
505.752728|214|Rx|d|2|0000
505.752728|218|Rx|d|1|98
505.752728|4fa|Rx|d|2|0800
505.752728|671|Rx|d|2|0200
505.760722|1b0|Rx|d|4|FF00FFC0
505.760722|5de|Rx|d|8|0000000000000002
505.766718|4f8|Rx|d|8|94C0000000000000
505.772715|5df|Rx|d|3|009500
505.774714|211|Rx|d|8|8200FFFFA90000D0
505.774714|214|Rx|d|2|0000
505.780709|1b0|Rx|d|4|FF00FFC0
505.780709|657|Rx|d|2|C0CC
505.786706|3b7|Rx|d|6|00007FC000C0
505.792711|4ac|Rx|d|5|83742A0080
505.792711|45c|Rx|d|6|00000000FFE0
505.792711|211|Rx|d|8|8200FFFFA90000D0
505.792711|214|Rx|d|2|0000
505.800698|1b0|Rx|d|4|FF00FFC0
505.812691|211|Rx|d|8|8200FFFFA90000D0
505.812691|214|Rx|d|2|0000
505.820685|1b0|Rx|d|4|FF00FFC0
505.832843|211|Rx|d|8|8200FFFFA90000D0
505.832843|214|Rx|d|2|0000
505.840838|350|Rx|d|8|C02F3AF81870A489
505.840838|1b0|Rx|d|4|FF00FFC0
505.840838|4de|Rx|d|3|C00000
505.840838|55d|Rx|d|8|00FC50C090800000
505.852831|211|Rx|d|8|8200FFFFA90000D0
505.852831|214|Rx|d|2|0000
505.852831|218|Rx|d|1|98
505.852831|4fa|Rx|d|2|0800
505.852831|671|Rx|d|2|0200
505.860826|1b0|Rx|d|4|FF00FFC0
505.860826|5de|Rx|d|8|0000000000000002
505.864823|4f8|Rx|d|8|94C0000000000000
505.870819|5df|Rx|d|3|009500
505.872818|211|Rx|d|8|8200FFFFA90000D0
505.872818|214|Rx|d|2|0000
505.880813|1b0|Rx|d|4|FF00FFC0
505.880813|657|Rx|d|2|C0CC
505.882812|3b7|Rx|d|6|00007FC000C0
505.890807|4ac|Rx|d|5|83742A0080
505.890807|45c|Rx|d|6|00000000FFE0
505.890807|211|Rx|d|8|8200FFFFA90000D0
505.890807|214|Rx|d|2|0000
505.900801|1b0|Rx|d|4|FF00FFC0
505.912793|211|Rx|d|8|8200FFFFA90000D0
505.912793|214|Rx|d|2|0000
505.920789|1b0|Rx|d|4|FF00FFC0
505.932781|211|Rx|d|8|8200FFFFA90000D0
505.932781|214|Rx|d|2|0000
505.940776|350|Rx|d|8|C02F3AF81870A489
505.940776|1b0|Rx|d|4|FF00FFC0
505.940776|4de|Rx|d|3|C00000
505.940776|55d|Rx|d|8|00FC50C090800000
505.952770|211|Rx|d|8|8200FFFFA90000D0
505.952770|214|Rx|d|2|0000
505.952770|218|Rx|d|1|98
505.952770|4fa|Rx|d|2|0800
505.952770|671|Rx|d|2|0200
505.960764|1b0|Rx|d|4|FF00FFC0
505.960764|5de|Rx|d|8|0000000000000002
505.962763|4f8|Rx|d|8|94C0000000000000
505.970757|5df|Rx|d|3|009500
505.972756|211|Rx|d|8|8200FFFFA90000D0
505.972756|214|Rx|d|2|0000
505.980754|1b0|Rx|d|4|FF00FFC0
505.980754|657|Rx|d|2|C0CC
505.980754|69f|Rx|d|4|0650859F
505.982751|3b7|Rx|d|6|00007FC000C0
505.990745|4ac|Rx|d|5|83742A0080
505.990745|45c|Rx|d|6|00000000FFE0
505.992745|211|Rx|d|8|8200FFFFA90000D0
505.992745|214|Rx|d|2|0000
505.992745|646|Rx|d|8|000000020000000C
506.000739|1b0|Rx|d|4|FF00FFC0
506.012732|211|Rx|d|8|8200FFFFA90000D0
506.012732|214|Rx|d|2|0000
506.020797|1b0|Rx|d|4|FF00FFC0
506.033865|211|Rx|d|8|8200FFFFA90000D0
506.033865|214|Rx|d|2|0000
506.041942|350|Rx|d|8|C02F3AF81870A489
506.041942|1b0|Rx|d|4|FF00FFC0
506.041942|4de|Rx|d|3|C00000
506.041942|55d|Rx|d|8|00FC50C090800000
506.053935|211|Rx|d|8|8200FFFFA90000D0
506.053935|214|Rx|d|2|0000
506.053935|218|Rx|d|1|98
506.053935|4fa|Rx|d|2|0800
506.053935|671|Rx|d|2|0200
506.059941|1b0|Rx|d|4|FF00FFC0
506.059941|5de|Rx|d|8|0000000000000002
506.063928|4f8|Rx|d|8|94C0000000000000
506.069925|5df|Rx|d|3|009500
506.069925|211|Rx|d|8|8200FFFFA90000D0
506.069925|214|Rx|d|2|0000
506.079919|1b0|Rx|d|4|FF00FFC0
506.079919|657|Rx|d|2|C0CC
506.083916|3b7|Rx|d|6|00007FC000C0
506.089912|4ac|Rx|d|5|83742A0080
506.089912|45c|Rx|d|6|00000000FFE0
506.089912|211|Rx|d|8|8200FFFFA90000D0
506.089912|214|Rx|d|2|0000
506.099906|1b0|Rx|d|4|FF00FFC0
506.113897|211|Rx|d|8|8200FFFFA90000D0
506.113897|214|Rx|d|2|0000
506.119896|1b0|Rx|d|4|FF00FFC0
506.133885|211|Rx|d|8|8200FFFFA90000D0
506.133885|214|Rx|d|2|0000
506.139881|350|Rx|d|8|C02F3AF81870A489
506.139881|1b0|Rx|d|4|FF00FFC0
506.139881|4de|Rx|d|3|C00000
506.139881|55d|Rx|d|8|00FC50C090800000
506.153873|211|Rx|d|8|8200FFFFA90000D0
506.153873|214|Rx|d|2|0000
506.153873|218|Rx|d|1|98
506.153873|4fa|Rx|d|2|0800
506.153873|671|Rx|d|2|0200
506.159868|1b0|Rx|d|4|FF00FFC0
506.159868|5de|Rx|d|8|0000000000000002
506.163866|4f8|Rx|d|8|94C0000000000000
506.169862|5df|Rx|d|3|009500
506.173861|211|Rx|d|8|8200FFFFA90000D0
506.173861|214|Rx|d|2|0000
506.179858|1b0|Rx|d|4|FF00FFC0
506.179858|657|Rx|d|2|C0CC
506.183854|3b7|Rx|d|6|00007FC000C0
506.188851|4ac|Rx|d|5|83742A0080
506.190850|45c|Rx|d|6|00000000FFE0
506.190850|211|Rx|d|8|8200FFFFA90000D0
506.190850|214|Rx|d|2|0000
506.199844|1b0|Rx|d|4|FF00FFC0
506.213835|211|Rx|d|8|8200FFFFA90000D0
506.213835|214|Rx|d|2|0000
506.219832|1b0|Rx|d|4|FF00FFC0
506.233823|211|Rx|d|8|8200FFFFA90000D0
506.233823|214|Rx|d|2|0000
506.239820|350|Rx|d|8|C02F3AF81870A489
506.239820|1b0|Rx|d|4|FF00FFC0
506.239820|4de|Rx|d|3|C00000
506.239820|55d|Rx|d|8|00FC50C090800000
506.253812|211|Rx|d|8|8200FFFFA90000D0
506.253812|214|Rx|d|2|0000
506.253812|218|Rx|d|1|98
506.253812|4fa|Rx|d|2|0800
506.253812|671|Rx|d|2|0200
506.259807|1b0|Rx|d|4|FF00FFC0
506.259807|5de|Rx|d|8|0000000000000002
506.265804|4f8|Rx|d|8|94C0000000000000
506.269803|5df|Rx|d|3|009500
506.273798|211|Rx|d|8|8200FFFFA90000D0
506.273798|214|Rx|d|2|0000
506.279796|1b0|Rx|d|4|FF00FFC0
506.279796|657|Rx|d|2|C0CC
506.283793|3b7|Rx|d|6|00007FC000C0
506.289789|4ac|Rx|d|5|83742A0080
506.289789|45c|Rx|d|6|00000000FFE0
506.293787|211|Rx|d|8|8200FFFFA90000D0
506.293787|214|Rx|d|2|0000
506.299782|1b0|Rx|d|4|FF00FFC0
506.313774|211|Rx|d|8|8200FFFFA90000D0
506.313774|214|Rx|d|2|0000
506.319770|1b0|Rx|d|4|FF00FFC0
506.333762|211|Rx|d|8|8200FFFFA90000D0
506.333762|214|Rx|d|2|0000
506.339758|350|Rx|d|8|C02F3AF81870A489
506.339758|1b0|Rx|d|4|FF00FFC0
506.339758|4de|Rx|d|3|C00000
506.339758|55d|Rx|d|8|00FC50C090800000
506.353750|211|Rx|d|8|8200FFFFA90000D0
506.353750|214|Rx|d|2|0000
506.353750|218|Rx|d|1|98
506.353750|4fa|Rx|d|2|0800
506.353750|671|Rx|d|2|0200
506.359745|1b0|Rx|d|4|FF00FFC0
506.359745|5de|Rx|d|8|0000000000000002
506.363743|4f8|Rx|d|8|94C0000000000000
506.369739|5df|Rx|d|3|009500
506.373738|211|Rx|d|8|8200FFFFA90000D0
506.373738|214|Rx|d|2|0000
506.379733|1b0|Rx|d|4|FF00FFC0
506.379733|657|Rx|d|2|C0CC
506.386838|3b7|Rx|d|6|00007FC000C0
506.386838|4ac|Rx|d|5|83742A0080
506.388835|45c|Rx|d|6|00000000FFE0
506.392839|211|Rx|d|8|8200FFFFA90000D0
506.392839|214|Rx|d|2|0000
506.400828|1b0|Rx|d|4|FF00FFC0
506.412820|211|Rx|d|8|8200FFFFA90000D0
506.412820|214|Rx|d|2|0000
506.420815|1b0|Rx|d|4|FF00FFC0
506.432807|211|Rx|d|8|8200FFFFA90000D0
506.432807|214|Rx|d|2|0000
506.440803|350|Rx|d|8|C02F3AF81870A489
506.440803|1b0|Rx|d|4|FF00FFC0
506.440803|4de|Rx|d|3|C00000
506.440803|55d|Rx|d|8|00FC50C090800000
506.452796|211|Rx|d|8|8200FFFFA90000D0
506.452796|214|Rx|d|2|0000
506.452796|218|Rx|d|1|98
506.452796|4fa|Rx|d|2|0800
506.452796|671|Rx|d|2|0200
506.460790|1b0|Rx|d|4|FF00FFC0
506.460790|5de|Rx|d|8|0000000000000002
506.462789|4f8|Rx|d|8|94C0000000000000
506.468786|5df|Rx|d|3|009500
506.474865|211|Rx|d|8|8200FFFFA90000D0
506.474865|214|Rx|d|2|0000
506.479863|1b0|Rx|d|4|FF00FFC0
506.479863|657|Rx|d|2|C0CC
506.485932|3b7|Rx|d|6|00007FC000C0
506.491929|4ac|Rx|d|5|83742A0080
506.491929|45c|Rx|d|6|00000000FFE0
506.491929|211|Rx|d|8|8200FFFFA90000D0
506.491929|214|Rx|d|2|0000
506.491929|646|Rx|d|8|000000020000000C
506.500017|1b0|Rx|d|4|FF00FFC0
506.512010|211|Rx|d|8|8200FFFFA90000D0
506.512010|214|Rx|d|2|0000
506.520004|1b0|Rx|d|4|FF00FFC0
506.531996|211|Rx|d|8|8200FFFFA90000D0
506.531996|214|Rx|d|2|0000
506.539991|350|Rx|d|8|C02F3AF81870A489
506.539991|1b0|Rx|d|4|FF00FFC0
506.539991|4de|Rx|d|3|C00000
506.539991|55d|Rx|d|8|00FC50C090800000
506.551987|211|Rx|d|8|8200FFFFA90000D0
506.551987|214|Rx|d|2|0000
506.551987|218|Rx|d|1|98
506.551987|4fa|Rx|d|2|0800
506.551987|671|Rx|d|2|0200
506.558980|1b0|Rx|d|4|FF00FFC0
506.558980|5de|Rx|d|8|0000000000000002
506.562977|4f8|Rx|d|8|94C0000000000000
506.568976|5df|Rx|d|3|009500
506.574970|211|Rx|d|8|8200FFFFA90000D0
506.574970|214|Rx|d|2|0000
506.580966|1b0|Rx|d|4|FF00FFC0
506.580966|657|Rx|d|2|C0CC
506.580966|3b7|Rx|d|6|00007FC000C0
506.588961|4ac|Rx|d|5|83742A0080
506.588961|45c|Rx|d|6|00000000FFE0
506.594957|211|Rx|d|8|8200FFFFA90000D0
506.594957|214|Rx|d|2|0000
506.600953|1b0|Rx|d|4|FF00FFC0
506.612948|211|Rx|d|8|8200FFFFA90000D0
506.612948|214|Rx|d|2|0000
506.618944|1b0|Rx|d|4|FF00FFC0
506.632935|211|Rx|d|8|8200FFFFA90000D0
506.632935|214|Rx|d|2|0000
506.638930|350|Rx|d|8|C02F3AF81870A489
506.638930|1b0|Rx|d|4|FF00FFC0
506.638930|4de|Rx|d|3|C00000
506.638930|55d|Rx|d|8|00FC50C090800000
506.653022|211|Rx|d|8|8200FFFFA90000D0
506.653022|214|Rx|d|2|0000
506.653022|218|Rx|d|1|98
506.653022|4fa|Rx|d|2|0800
506.653022|671|Rx|d|2|0200
506.659108|1b0|Rx|d|4|FF00FFC0
506.659108|5de|Rx|d|8|0000000000000002
506.663105|4f8|Rx|d|8|94C0000000000000
506.669102|5df|Rx|d|3|009500
506.675176|211|Rx|d|8|8200FFFFA90000D0
506.675176|214|Rx|d|2|0000
506.681172|1b0|Rx|d|4|FF00FFC0
506.681172|657|Rx|d|2|C0CC
506.683170|3b7|Rx|d|6|00007FC000C0
506.689260|4ac|Rx|d|5|83742A0080
506.689260|45c|Rx|d|6|00000000FFE0
506.695257|211|Rx|d|8|8200FFFFA90000D0
506.695257|214|Rx|d|2|0000
506.701255|1b0|Rx|d|4|FF00FFC0
506.713244|211|Rx|d|8|8200FFFFA90000D0
506.713244|214|Rx|d|2|0000
506.719312|1b0|Rx|d|4|FF00FFC0
506.733405|211|Rx|d|8|8200FFFFA90000D0
506.733405|214|Rx|d|2|0000
506.739401|350|Rx|d|8|C02F3AF81870A489
506.739401|1b0|Rx|d|4|FF00FFC0
506.739401|4de|Rx|d|3|C00000
506.739401|55d|Rx|d|8|00FC50C090800000
506.753392|211|Rx|d|8|8200FFFFA90000D0
506.753392|214|Rx|d|2|0000
506.753392|218|Rx|d|1|98
506.753392|4fa|Rx|d|2|0800
506.753392|671|Rx|d|2|0200
506.759388|1b0|Rx|d|4|FF00FFC0
506.759388|5de|Rx|d|8|0000000000000002
506.765385|4f8|Rx|d|8|94C0000000000000
506.771382|5df|Rx|d|3|009500
506.771382|211|Rx|d|8|8200FFFFA90000D0
506.771382|214|Rx|d|2|0000
506.779375|1b0|Rx|d|4|FF00FFC0
506.779375|657|Rx|d|2|C0CC
506.785372|3b7|Rx|d|6|00007FC000C0
506.791368|4ac|Rx|d|5|83742A0080
506.791368|45c|Rx|d|6|00000000FFE0
506.791368|211|Rx|d|8|8200FFFFA90000D0
506.791368|214|Rx|d|2|0000
506.799363|1b0|Rx|d|4|FF00FFC0
506.813355|211|Rx|d|8|8200FFFFA90000D0
506.813355|214|Rx|d|2|0000
506.819351|1b0|Rx|d|4|FF00FFC0
506.833343|211|Rx|d|8|8200FFFFA90000D0
506.833343|214|Rx|d|2|0000
506.839339|350|Rx|d|8|C02F3AF81870A489
506.839339|1b0|Rx|d|4|FF00FFC0
506.839339|4de|Rx|d|3|C00000
506.839339|55d|Rx|d|8|00FC50C090800000
506.853452|211|Rx|d|8|8200FFFFA90000D0
506.853452|214|Rx|d|2|0000
506.853452|218|Rx|d|1|98
506.853452|4fa|Rx|d|2|0800
506.853452|671|Rx|d|2|0200
506.859448|1b0|Rx|d|4|FF00FFC0
506.859448|5de|Rx|d|8|0000000000000002
506.865444|4f8|Rx|d|8|94C0000000000000
506.871441|5df|Rx|d|3|009500
506.871441|211|Rx|d|8|8200FFFFA90000D0
506.871441|214|Rx|d|2|0000
506.879436|1b0|Rx|d|4|FF00FFC0
506.879436|657|Rx|d|2|C0CC
506.885432|3b7|Rx|d|6|00007FC000C0
506.891429|4ac|Rx|d|5|83742A0080
506.891429|45c|Rx|d|6|00000000FFE0
506.891429|211|Rx|d|8|8200FFFFA90000D0
506.891429|214|Rx|d|2|0000
506.899424|1b0|Rx|d|4|FF00FFC0
506.913415|211|Rx|d|8|8200FFFFA90000D0
506.913415|214|Rx|d|2|0000
506.919526|1b0|Rx|d|4|FF00FFC0
506.933517|211|Rx|d|8|8200FFFFA90000D0
506.933517|214|Rx|d|2|0000
506.939513|350|Rx|d|8|C02F3AF81870A489
506.939513|1b0|Rx|d|4|FF00FFC0
506.939513|4de|Rx|d|3|C00000
506.939513|55d|Rx|d|8|00FC50C090800000
506.953506|211|Rx|d|8|8200FFFFA90000D0
506.953506|214|Rx|d|2|0000
506.953506|218|Rx|d|1|98
506.953506|4fa|Rx|d|2|0800
506.953506|671|Rx|d|2|0200
506.959502|1b0|Rx|d|4|FF00FFC0
506.959502|5de|Rx|d|8|0000000000000002
506.965498|4f8|Rx|d|8|94C0000000000000
506.971494|5df|Rx|d|3|009500
506.971494|211|Rx|d|8|8200FFFFA90000D0
506.971494|214|Rx|d|2|0000
