LogEntrySeconds,Температура охлаждающей жидкости ( °С),Обороты  двигателя ( об/мин),Желаемые обороты холостого хода ( об/мин),Угол опережения зажигания ( °ПКВ),Длительность импульса впрыска ( мс),Напряжение датчика кислорода 1 ( В),Положение педали газа ( %),Положение дроссельной заслонки ( %),Скорость автомобиля ( км/час),Флаг нажатия педали сцепления (-),Величина отскока УОЗ при детонации ( °ПКВ),Счетчик пропусков в цилиндре 1 за текущую поездку (-),Счетчик пропусков в цилиндре 3 за текущую поездку (-),Счетчик пропусков в цилиндре 4 за текущую поездку (-),Счетчик пропусков в цилиндре 2 за текущую поездку (-)
883,87.75,794.0,800.0,6.0,2.995,0.22,0.0,2.91,0.0,0.0,0.0,,,,
883,87.75,804.0,800.0,0.0,3.027,0.67,0.0,2.91,0.0,0.0,0.0,,,,
884,87.75,794.0,800.0,18.0,3.046,0.19,0.0,2.95,0.0,0.0,0.0,,,,
885,87.75,798.0,800.0,9.75,2.963,0.26,0.0,2.95,0.0,0.0,0.0,,,,
885,87.75,804.0,800.0,6.75,2.925,0.78,0.0,2.91,0.0,0.0,0.0,,,,
885,87.75,798.0,800.0,6.75,2.886,0.57,0.0,2.91,0.0,0.0,0.0,,,,
886,87.75,799.0,800.0,8.25,3.021,0.21,0.0,2.91,0.0,0.0,0.0,,,,
886,87.75,803.0,800.0,6.0,3.021,0.23,0.0,2.91,0.0,0.0,0.0,,,,
887,87.75,801.0,800.0,9.75,2.918,0.79,0.0,2.91,0.0,0.0,0.0,,,,
887,87.75,798.0,800.0,9.0,2.925,0.22,0.0,2.91,0.0,0.0,0.0,,,,
888,87.75,804.0,800.0,3.0,2.989,0.21,0.0,2.91,0.0,0.0,0.0,,,,
888,87.75,801.0,800.0,9.75,2.867,0.49,0.0,2.91,0.0,0.0,0.0,,,,
889,87.75,798.0,800.0,12.0,2.816,0.24,0.0,2.95,0.0,0.0,0.0,,,,
889,87.75,800.0,800.0,7.5,3.002,0.22,0.0,2.91,0.0,0.0,0.0,,,,
889,87.75,796.0,800.0,13.5,2.957,0.23,0.0,2.95,0.0,0.0,0.0,,,,
890,87.75,801.0,800.0,12.75,2.88,0.75,0.0,2.91,0.0,0.0,0.0,,,,
890,87.75,802.0,800.0,13.5,2.899,0.83,0.0,2.95,0.0,0.0,0.0,,,,
891,88.5,800.0,800.0,9.0,2.925,0.62,0.0,2.91,0.0,0.0,0.0,,,,
891,88.5,800.0,800.0,0.0,2.976,0.22,0.0,2.91,0.0,0.0,0.0,,,,
891,88.5,803.0,800.0,3.0,3.117,0.28,0.0,2.95,0.0,0.0,0.0,,,,
892,88.5,805.0,800.0,9.75,2.893,0.81,0.0,2.95,0.0,0.0,0.0,,,,
892,88.5,800.0,800.0,10.5,2.835,0.24,0.0,2.95,0.0,0.0,0.0,,,,
893,88.5,800.0,800.0,9.75,2.95,0.21,0.0,2.95,0.0,0.0,0.0,,,,
893,88.5,802.0,800.0,13.5,2.95,0.76,0.0,2.95,0.0,0.0,0.0,,,,
893,88.5,802.0,800.0,4.5,2.88,0.81,0.0,3.03,0.0,0.0,0.0,,,,
894,88.5,802.0,800.0,6.0,2.931,0.25,0.0,3.03,0.0,0.0,0.0,,,,
894,88.5,807.0,800.0,8.25,2.989,0.23,0.0,3.03,0.0,0.0,0.0,,,,
894,88.5,806.0,800.0,6.75,2.944,0.8,0.0,2.95,0.0,0.0,0.0,,,,
895,88.5,805.0,800.0,9.0,2.848,0.79,0.0,3.03,0.0,0.0,0.0,,,,
895,88.5,805.0,800.0,9.0,2.816,0.66,0.0,3.03,0.0,0.0,0.0,,,,
896,88.5,805.0,800.0,6.75,2.963,0.22,0.0,3.03,0.0,0.0,0.0,,,,
896,88.5,801.0,800.0,7.5,2.95,0.26,0.0,3.03,0.0,0.0,0.0,,,,
896,88.5,801.0,800.0,8.25,2.912,0.72,0.0,3.08,0.0,0.0,0.0,,,,
897,88.5,795.0,800.0,7.5,2.963,0.23,0.0,3.08,0.0,0.0,0.0,,,,
897,88.5,800.0,800.0,5.25,3.027,0.24,0.0,3.08,0.0,0.0,0.0,,,,
898,88.5,801.0,800.0,6.0,2.982,0.82,0.0,3.08,0.0,0.0,0.0,,,,
898,88.5,797.0,800.0,6.75,2.95,0.8,0.0,3.08,0.0,0.0,0.0,,,,
899,89.25,797.0,800.0,7.5,3.072,0.21,0.0,3.15,0.0,0.0,0.0,,,,
900,89.25,801.0,800.0,0.75,3.008,0.83,0.0,3.08,0.0,0.0,0.0,,,,
900,89.25,792.0,800.0,11.25,2.95,0.81,0.0,3.15,0.0,0.0,0.0,,,,
900,89.25,792.0,800.0,7.5,2.925,0.75,0.0,3.15,0.0,0.0,0.0,,,,
901,89.25,788.0,800.0,6.0,3.021,0.22,0.0,3.15,0.0,0.0,0.0,,,,
901,89.25,797.0,800.0,5.25,3.085,0.27,0.0,3.08,0.0,0.0,0.0,,,,
902,89.25,795.0,800.0,10.5,3.04,0.82,0.0,3.08,0.0,0.0,0.0,,,,
902,89.25,796.0,800.0,3.75,2.982,0.81,0.0,3.15,0.0,0.0,0.0,,,,
902,89.25,792.0,800.0,5.25,3.174,0.2,0.0,3.15,0.0,0.0,0.0,,,,
903,89.25,797.0,800.0,8.25,3.098,0.26,0.0,3.2,0.0,0.0,0.0,,,,
903,89.25,804.0,800.0,3.75,3.027,0.78,0.0,3.15,0.0,0.0,0.0,,,,
904,89.25,792.0,800.0,14.25,2.918,0.76,0.0,3.2,0.0,0.0,0.0,,,,
904,89.25,796.0,800.0,3.75,3.13,0.22,0.0,3.2,0.0,0.0,0.0,,,,
905,89.25,800.0,800.0,6.0,3.053,0.23,0.0,3.2,0.0,0.0,0.0,,,,
905,89.25,800.0,800.0,5.25,3.014,0.8,0.0,3.2,0.0,0.0,0.0,,,,
905,89.25,795.0,800.0,6.75,3.04,0.54,0.0,3.15,0.0,0.0,0.0,,,,
906,89.25,798.0,800.0,4.5,3.04,0.73,0.0,3.2,0.0,0.0,0.0,,,,
907,89.25,794.0,800.0,8.25,2.97,0.77,0.0,3.15,0.0,0.0,0.0,,,,
907,89.25,796.0,800.0,2.25,2.97,0.24,0.0,3.15,0.0,0.0,0.0,,,,
907,89.25,794.0,800.0,7.5,3.034,0.21,0.0,3.2,0.0,0.0,0.0,,,,
908,90.0,794.0,800.0,9.75,3.014,0.24,0.0,3.2,0.0,0.0,0.0,,,,
908,90.0,793.0,800.0,5.25,2.982,0.8,0.0,3.15,0.0,0.0,0.0,,,,
909,90.0,792.0,800.0,6.0,3.002,0.47,0.0,3.15,0.0,0.0,0.0,,,,
909,90.0,794.0,800.0,6.0,3.04,0.21,0.0,3.15,0.0,0.0,0.0,,,,
909,90.0,794.0,800.0,6.0,3.11,0.24,0.0,3.15,0.0,0.0,0.0,,,,
910,90.0,799.0,800.0,0.0,3.059,0.8,0.0,3.15,0.0,0.0,0.0,,,,
910,90.0,804.0,800.0,6.0,2.944,0.82,0.0,3.15,0.0,0.0,0.0,,,,
911,90.0,791.0,800.0,9.0,2.995,0.79,0.0,3.15,0.0,0.0,0.0,,,,
911,90.0,797.0,800.0,4.5,3.085,0.22,0.0,3.15,0.0,0.0,0.0,,,,
911,90.0,797.0,800.0,6.0,3.04,0.24,0.0,3.15,0.0,0.0,0.0,,,,
912,90.0,800.0,800.0,3.75,2.944,0.81,0.0,3.15,0.0,0.0,0.0,,,,
912,90.0,802.0,800.0,3.0,2.976,0.8,0.0,3.15,0.0,0.0,0.0,,,,
913,90.0,798.0,800.0,4.5,3.072,0.22,0.0,3.15,0.0,0.0,0.0,,,,
913,90.0,799.0,800.0,3.0,3.168,0.22,0.0,3.15,0.0,0.0,0.0,,,,
913,90.0,805.0,800.0,6.75,3.085,0.38,0.0,3.15,0.0,0.0,0.0,,,,
914,90.0,800.0,800.0,5.25,2.995,0.82,0.0,3.15,0.0,0.0,0.0,,,,
914,90.0,801.0,800.0,3.75,3.002,0.78,0.0,3.15,0.0,0.0,0.0,,,,
917,90.75,800.0,800.0,6.0,3.014,0.79,0.0,3.15,0.0,0.0,0.0,,,,
917,90.75,801.0,800.0,6.75,2.95,0.77,0.0,3.15,0.0,0.0,0.0,,,,
917,90.75,795.0,800.0,6.75,2.957,0.71,0.0,3.15,0.0,0.0,0.0,,,,
918,90.75,792.0,800.0,9.75,3.04,0.21,0.0,3.08,0.0,0.0,0.0,,,,
918,90.75,795.0,800.0,3.0,3.072,0.22,0.0,3.08,0.0,0.0,0.0,,,,
919,90.75,805.0,800.0,-2.25,3.098,0.76,0.0,3.08,0.0,0.0,0.0,,,,
919,90.75,798.0,1920.0,8.25,2.989,1.08,0.0,3.15,0.0,-199.53,-5.25,,,,
919,90.75,792.0,800.0,10.5,3.021,0.24,0.0,3.15,0.0,0.0,0.0,,,,
920,90.75,795.0,800.0,6.0,3.04,0.22,0.0,3.15,0.0,0.0,0.0,,,,
920,90.75,802.0,800.0,9.0,2.989,0.78,0.0,3.08,0.0,0.0,0.0,,,,
921,90.75,797.0,800.0,6.0,2.957,0.8,0.0,3.15,0.0,0.0,0.0,,,,
921,90.75,798.0,800.0,6.0,3.021,0.22,0.0,3.08,0.0,0.0,0.0,,,,
921,90.75,799.0,800.0,6.75,3.008,0.23,0.0,3.15,0.0,0.0,0.0,,,,
922,90.75,803.0,800.0,6.0,3.014,0.73,0.0,3.08,0.0,0.0,0.0,,,,
922,90.75,796.0,800.0,6.75,2.957,0.79,0.0,3.15,0.0,0.0,0.0,,,,
923,90.75,798.0,800.0,6.0,2.918,0.24,0.0,3.08,0.0,0.0,0.0,,,,
923,90.75,798.0,800.0,6.75,3.034,0.21,0.0,3.15,0.0,0.0,0.0,,,,
926,91.5,793.0,800.0,3.75,2.97,0.74,0.0,3.15,0.0,0.0,0.0,,,,
926,91.5,792.0,800.0,11.25,2.995,0.21,0.0,3.15,0.0,0.0,0.0,,,,
927,91.5,798.0,800.0,6.75,3.034,0.23,0.0,3.15,0.0,0.0,0.0,,,,
927,91.5,803.0,800.0,5.25,2.982,0.77,0.0,3.08,0.0,0.0,0.0,,,,
927,91.5,801.0,800.0,6.75,3.053,0.73,0.0,3.15,0.0,0.0,0.0,,,,
928,91.5,803.0,800.0,6.0,3.046,0.24,0.0,3.15,0.0,0.0,0.0,,,,
928,91.5,804.0,800.0,3.75,2.982,0.78,0.0,3.08,0.0,0.0,0.0,,,,
929,91.5,798.0,800.0,6.75,2.925,0.82,0.0,3.08,0.0,0.0,0.0,,,,
929,91.5,796.0,800.0,11.25,2.995,0.23,0.0,3.15,0.0,0.0,0.0,,,,
929,91.5,801.0,800.0,4.5,3.04,0.22,0.0,3.15,0.0,0.0,0.0,,,,
930,91.5,799.0,800.0,3.0,3.014,0.71,0.0,3.15,0.0,0.0,0.0,,,,
930,91.5,798.0,800.0,12.75,2.982,0.8,0.0,3.08,0.0,0.0,0.0,,,,
931,91.5,794.0,800.0,10.5,2.918,0.22,0.0,3.15,0.0,0.0,0.0,,,,
931,91.5,797.0,800.0,5.25,2.995,0.21,0.0,3.15,0.0,0.0,0.0,,,,
931,91.5,802.0,800.0,0.75,3.059,0.66,0.0,3.08,0.0,0.0,0.0,,,,
932,91.5,788.0,800.0,12.0,2.944,0.76,0.0,3.15,0.0,0.0,0.0,,,,
932,91.5,794.0,800.0,9.0,2.963,0.22,0.0,3.15,0.0,0.0,0.0,,,,
933,91.5,803.0,800.0,5.25,3.04,0.22,0.0,3.08,0.0,0.0,0.0,,,,
933,91.5,800.0,800.0,4.5,2.944,0.8,0.0,3.15,0.0,0.0,0.0,,,,
934,91.5,797.0,800.0,3.0,2.925,0.78,0.0,3.15,0.0,0.0,0.0,,,,
934,91.5,795.0,800.0,7.5,2.995,0.21,0.0,3.15,0.0,0.0,0.0,,,,
934,91.5,799.0,800.0,12.75,2.963,0.24,0.0,3.15,0.0,0.0,0.0,,,,
935,92.25,801.0,800.0,4.5,3.04,0.74,0.0,3.15,0.0,0.0,0.0,,,,
935,92.25,788.0,800.0,10.5,2.97,0.77,0.0,3.15,0.0,0.0,0.0,,,,
936,92.25,797.0,800.0,6.0,3.034,0.22,0.0,3.15,0.0,0.0,0.0,,,,
936,92.25,800.0,800.0,4.5,3.078,0.35,0.0,3.15,0.0,0.0,0.0,,,,
936,92.25,805.0,800.0,4.5,3.021,0.79,0.0,3.15,0.0,0.0,0.0,,,,
937,92.25,796.0,800.0,5.25,3.053,0.29,0.0,3.15,0.0,0.0,0.0,,,,
937,92.25,798.0,800.0,0.75,3.072,0.59,0.0,3.15,0.0,0.0,0.0,,,,
938,92.25,800.0,800.0,4.5,3.021,0.83,0.0,3.15,0.0,0.0,0.0,,,,
938,92.25,796.0,800.0,6.0,2.963,0.77,0.0,3.15,0.0,0.0,0.0,,,,
939,92.25,796.0,800.0,10.5,2.989,0.21,0.0,3.15,0.0,0.0,0.0,,,,
939,92.25,796.0,800.0,6.0,3.085,0.24,0.0,3.15,0.0,0.0,0.0,,,,
939,92.25,799.0,800.0,5.25,2.982,0.8,0.0,3.08,0.0,0.0,0.0,,,,
940,92.25,787.0,800.0,12.0,2.918,0.32,0.0,3.15,0.0,0.0,0.0,,,,
941,92.25,801.0,800.0,7.5,3.008,0.22,0.0,3.15,0.0,0.0,0.0,,,,
941,92.25,797.0,800.0,6.0,2.995,0.8,0.0,3.08,0.0,0.0,0.0,,,,
941,92.25,802.0,800.0,3.75,2.963,0.83,0.0,3.08,0.0,0.0,0.0,,,,
942,92.25,802.0,800.0,4.5,2.886,0.72,0.0,3.08,0.0,0.0,0.0,,,,
942,92.25,806.0,800.0,9.75,2.944,0.24,0.0,3.08,0.0,0.0,0.0,,,,
943,92.25,801.0,800.0,11.25,2.816,0.82,0.0,3.08,0.0,0.0,0.0,,,,
943,92.25,799.0,800.0,9.0,2.771,0.83,0.0,3.08,0.0,0.0,0.0,,,,
944,92.25,804.0,800.0,9.75,2.803,0.72,0.0,3.03,0.0,0.0,0.0,,,,
944,92.25,804.0,800.0,4.5,2.835,0.84,0.0,3.03,0.0,0.0,0.0,,,,
945,93.0,796.0,800.0,8.25,2.797,0.76,0.0,3.08,0.0,0.0,0.0,,,,
945,93.0,799.0,800.0,6.75,2.861,0.54,0.0,3.03,0.0,0.0,0.0,,,,
946,93.0,798.0,800.0,12.0,2.81,0.48,0.0,3.08,0.0,0.0,0.0,,,,
946,93.0,801.0,800.0,9.75,2.81,0.21,0.0,3.08,0.0,0.0,0.0,,,,
946,93.0,796.0,800.0,10.5,2.95,0.22,0.0,3.08,0.0,0.0,0.0,,,,
947,93.0,803.0,800.0,5.25,2.899,0.74,0.0,2.95,0.0,0.0,0.0,,,,
947,93.0,799.0,800.0,9.75,2.771,0.79,0.0,2.95,0.0,0.0,0.0,,,,
948,93.0,791.0,800.0,9.0,2.752,0.24,0.0,2.95,0.0,0.0,0.0,,,,
948,93.0,796.0,800.0,8.25,2.912,0.22,0.0,2.95,0.0,0.0,0.0,,,,
948,93.0,805.0,800.0,8.25,2.88,0.64,0.0,2.95,0.0,0.0,0.0,,,,
949,93.0,806.0,800.0,5.25,2.797,0.81,0.0,2.95,0.0,0.0,0.0,,,,
949,93.0,799.0,800.0,6.0,2.886,0.23,0.0,2.95,0.0,0.0,0.0,,,,
950,93.0,802.0,800.0,6.75,2.886,0.21,0.0,2.95,0.0,0.0,0.0,,,,
950,93.0,807.0,800.0,6.0,2.957,0.74,0.0,2.95,0.0,0.0,0.0,,,,
950,93.0,805.0,800.0,7.5,2.803,0.8,0.0,2.95,0.0,0.0,0.0,,,,
951,93.0,805.0,800.0,3.0,2.938,0.78,0.0,2.95,0.0,0.0,0.0,,,,
951,93.0,801.0,800.0,0.0,2.906,0.27,0.0,2.95,0.0,0.0,0.0,,,,
952,93.0,806.0,800.0,0.75,2.957,0.68,0.0,2.95,0.0,0.0,0.0,,,,
952,93.0,803.0,800.0,0.0,2.976,0.22,0.0,2.95,0.0,0.0,0.0,,,,
952,93.0,800.0,800.0,0.75,2.976,0.68,0.0,2.95,0.0,0.0,0.0,,,,
953,93.0,798.0,800.0,9.0,2.906,0.78,0.0,2.95,0.0,0.0,0.0,,,,
953,93.0,798.0,800.0,9.75,2.906,0.69,0.0,2.95,0.0,0.0,0.0,,,,
954,93.0,801.0,800.0,6.0,2.931,0.75,0.0,2.95,0.0,0.0,0.0,,,,
954,93.0,799.0,800.0,6.75,2.861,0.81,0.0,2.95,0.0,0.0,0.0,,,,
954,93.75,787.0,800.0,15.75,2.835,0.41,0.0,2.95,0.0,0.0,0.0,,,,
955,93.75,796.0,800.0,5.25,3.078,0.49,0.0,2.95,0.0,0.0,0.0,,,,
955,93.75,802.0,800.0,3.0,3.027,0.23,0.0,2.95,0.0,0.0,0.0,,,,
956,93.75,797.0,800.0,11.25,2.829,0.82,0.0,2.95,0.0,0.0,0.0,,,,
956,93.75,796.0,800.0,4.5,2.886,0.8,0.0,2.95,0.0,0.0,0.0,,,,
956,93.75,796.0,800.0,5.25,2.95,0.23,0.0,2.95,0.0,0.0,0.0,,,,
957,93.75,796.0,800.0,7.5,2.95,0.37,0.0,2.95,0.0,0.0,0.0,,,,
957,93.75,791.0,800.0,7.5,2.912,0.81,0.0,2.95,0.0,0.0,0.0,,,,
958,93.75,798.0,800.0,4.5,3.021,0.45,0.0,2.95,0.0,0.0,0.0,,,,
958,93.75,799.0,800.0,10.5,3.04,0.58,0.0,2.95,0.0,0.0,0.0,,,,
958,93.75,796.0,800.0,9.0,2.893,0.81,0.0,2.95,0.0,0.0,0.0,,,,
959,93.75,796.0,800.0,6.0,2.88,0.62,0.0,2.95,0.0,0.0,0.0,,,,
960,93.75,801.0,800.0,8.25,2.925,0.26,0.0,2.95,0.0,0.0,0.0,,,,
960,93.75,796.0,800.0,12.0,2.867,0.74,0.0,2.95,0.0,0.0,0.0,,,,
960,93.75,797.0,1920.0,6.75,3.014,0.22,0.0,2.95,0.0,0.0,-2.25,,,,
961,93.75,803.0,800.0,5.25,2.995,0.23,0.0,2.95,0.0,0.0,0.0,,,,
961,93.75,803.0,800.0,6.0,2.918,0.79,0.0,2.95,0.0,0.0,0.0,,,,
962,93.75,803.0,800.0,5.25,2.918,0.81,0.0,2.91,0.0,0.0,0.0,,,,
962,93.75,796.0,800.0,10.5,2.861,0.26,0.0,2.91,0.0,0.0,0.0,,,,
962,93.75,798.0,800.0,7.5,2.995,0.21,0.0,2.91,0.0,0.0,0.0,,,,
963,93.75,804.0,800.0,8.25,2.95,0.28,0.0,2.95,0.0,0.0,0.0,,,,
964,93.75,796.0,800.0,14.25,2.938,0.82,0.0,2.91,0.0,0.0,0.0,,,,
964,93.75,797.0,800.0,7.5,3.002,0.67,0.0,2.91,0.0,0.0,0.0,,,,
964,93.75,807.0,800.0,4.5,2.912,0.7,0.0,2.95,0.0,0.0,0.0,,,,
965,93.75,795.0,800.0,7.5,2.867,0.83,0.0,2.95,0.0,0.0,0.0,,,,
965,93.75,791.0,800.0,14.25,2.931,0.21,0.0,2.95,0.0,0.0,0.0,,,,
966,93.75,798.0,800.0,7.5,2.931,0.21,0.0,2.91,0.0,0.0,0.0,,,,
966,93.75,801.0,800.0,6.0,2.95,0.8,0.0,2.95,0.0,0.0,0.0,,,,
966,94.5,806.0,800.0,3.0,2.88,0.81,0.0,2.91,0.0,0.0,0.0,,,,
967,94.5,798.0,800.0,7.5,2.925,0.28,0.0,2.91,0.0,0.0,0.0,,,,
967,94.5,795.0,800.0,8.25,3.014,0.23,0.0,2.95,0.0,0.0,0.0,,,,
968,94.5,804.0,800.0,0.0,2.95,0.76,0.0,2.95,0.0,0.0,0.0,,,,
968,94.5,800.0,800.0,4.5,2.918,0.82,0.0,2.91,0.0,0.0,0.0,,,,
968,94.5,799.0,800.0,6.75,2.861,0.26,0.0,2.91,0.0,0.0,0.0,,,,
969,94.5,799.0,800.0,6.0,2.963,0.22,0.0,2.91,0.0,0.0,0.0,,,,
969,94.5,799.0,800.0,5.25,3.014,0.74,0.0,2.95,0.0,0.0,0.0,,,,
970,94.5,801.0,800.0,7.5,2.88,0.8,0.0,2.95,0.0,0.0,0.0,,,,
970,94.5,788.0,800.0,12.75,2.925,0.58,0.0,2.91,0.0,0.0,0.0,,,,
970,94.5,796.0,800.0,12.0,3.04,0.25,0.0,2.95,0.0,0.0,0.0,,,,
971,94.5,803.0,800.0,5.25,2.931,0.81,0.0,2.95,0.0,0.0,0.0,,,,
971,94.5,797.0,800.0,7.5,2.918,0.77,0.0,2.91,0.0,0.0,0.0,,,,
972,94.5,793.0,800.0,6.0,2.931,0.72,0.0,2.95,0.0,0.0,0.0,,,,
972,94.5,794.0,800.0,12.75,2.976,0.26,0.0,2.95,0.0,0.0,0.0,,,,
972,94.5,800.0,800.0,8.25,2.861,0.77,0.0,2.91,0.0,0.0,0.0,,,,
973,94.5,796.0,800.0,3.75,2.931,0.76,0.0,2.95,0.0,0.0,0.0,,,,
973,94.5,792.0,800.0,11.25,2.938,0.21,0.0,2.91,0.0,0.0,0.0,,,,
974,94.5,797.0,800.0,10.5,2.957,0.21,0.0,2.95,0.0,0.0,0.0,,,,
974,94.5,798.0,800.0,9.75,2.842,0.75,0.0,3.03,0.0,0.0,0.0,,,,
974,94.5,797.0,800.0,9.0,2.874,0.78,0.0,2.95,0.0,0.0,0.0,,,,
975,94.5,798.0,800.0,6.0,2.912,0.21,0.0,2.95,0.0,0.0,0.0,,,,
975,94.5,795.0,800.0,6.0,2.976,0.25,0.0,2.95,0.0,0.0,0.0,,,,
976,94.5,797.0,800.0,7.5,2.938,0.67,0.0,2.95,0.0,0.0,0.0,,,,
976,94.5,796.0,800.0,6.75,2.88,0.77,0.0,2.95,0.0,0.0,0.0,,,,
976,94.5,791.0,800.0,10.5,2.893,0.22,0.0,2.95,0.0,0.0,0.0,,,,
977,94.5,789.0,800.0,11.25,2.982,0.22,0.0,2.95,0.0,0.0,0.0,,,,
977,94.5,798.0,800.0,3.0,3.021,0.33,0.0,2.95,0.0,0.0,0.0,,,,
977,94.5,801.0,800.0,4.5,2.925,0.83,0.0,2.95,0.0,0.0,0.0,,,,
978,95.25,798.0,800.0,15.0,2.848,0.77,0.0,2.95,0.0,0.0,0.0,,,,
980,95.25,799.0,800.0,6.75,2.995,0.22,0.0,2.95,0.0,0.0,0.0,,,,
981,95.25,802.0,800.0,1.5,2.963,0.77,0.0,2.95,0.0,0.0,0.0,,,,
981,95.25,798.0,800.0,5.25,2.906,0.79,0.0,2.95,0.0,0.0,0.0,,,,
982,95.25,800.0,800.0,9.0,2.925,0.2,0.0,2.95,0.0,0.0,0.0,,,,
982,95.25,800.0,800.0,8.25,2.995,0.23,0.0,2.95,0.0,0.0,0.0,,,,
983,95.25,805.0,800.0,8.25,2.976,0.78,0.0,2.95,0.0,0.0,0.0,,,,
983,95.25,801.0,800.0,6.0,2.861,0.79,0.0,2.95,0.0,0.0,0.0,,,,
984,95.25,802.0,800.0,2.25,2.957,0.2,0.0,2.95,0.0,0.0,0.0,,,,
984,95.25,803.0,800.0,3.75,2.982,0.23,0.0,2.95,0.0,0.0,0.0,,,,
984,95.25,806.0,800.0,3.75,2.931,0.78,0.0,2.95,0.0,0.0,0.0,,,,
985,95.25,798.0,800.0,1.5,2.867,0.85,0.0,2.95,0.0,0.0,0.0,,,,
985,95.25,800.0,800.0,9.75,2.822,0.22,0.0,2.95,0.0,0.0,0.0,,,,
986,95.25,801.0,800.0,6.75,2.963,0.21,0.0,2.95,0.0,0.0,0.0,,,,
986,95.25,801.0,800.0,6.75,2.976,0.61,0.0,2.95,0.0,0.0,0.0,,,,
986,95.25,801.0,800.0,7.5,2.893,0.74,0.0,2.95,0.0,0.0,0.0,,,,
987,95.25,796.0,800.0,8.25,2.957,0.28,0.0,2.95,0.0,0.0,0.0,,,,
987,95.25,803.0,800.0,7.5,2.995,0.23,0.0,2.95,0.0,0.0,0.0,,,,
988,95.25,806.0,800.0,3.75,2.912,0.81,0.0,2.95,0.0,0.0,0.0,,,,
988,95.25,798.0,800.0,9.75,2.835,0.68,0.0,2.95,0.0,0.0,0.0,,,,
988,95.25,792.0,800.0,8.25,2.963,0.23,0.0,3.03,0.0,0.0,0.0,,,,
989,95.25,795.0,800.0,12.0,2.97,0.24,0.0,3.03,0.0,0.0,0.0,,,,
989,95.25,797.0,800.0,10.5,2.861,0.8,0.0,3.03,0.0,0.0,0.0,,,,
990,96.0,804.0,800.0,5.25,2.906,0.77,0.0,3.03,0.0,0.0,0.0,,,,
990,96.0,797.0,800.0,6.75,2.925,0.6,0.0,3.03,0.0,0.0,0.0,,,,
990,96.0,799.0,800.0,7.5,2.976,0.21,0.0,3.08,0.0,0.0,0.0,,,,
991,96.0,803.0,800.0,8.25,2.893,0.51,0.0,3.08,0.0,0.0,0.0,,,,
991,96.0,797.0,800.0,8.25,2.899,0.81,0.0,3.08,0.0,0.0,0.0,,,,
992,96.0,792.0,800.0,10.5,2.976,0.22,0.0,3.08,0.0,0.0,0.0,,,,
992,96.0,804.0,800.0,2.25,3.053,0.22,0.0,3.15,0.0,0.0,0.0,,,,
992,96.0,802.0,800.0,0.0,2.97,0.83,0.0,3.15,0.0,0.0,0.0,,,,
993,96.0,801.0,800.0,2.25,2.995,0.77,0.0,3.08,0.0,0.0,0.0,,,,
993,96.0,802.0,800.0,3.0,3.066,0.29,0.0,3.15,0.0,0.0,0.0,,,,
994,96.0,794.0,800.0,6.75,2.976,0.8,0.0,3.15,0.0,0.0,0.0,,,,
996,96.0,788.0,800.0,11.25,3.123,0.21,0.0,3.2,0.0,0.0,0.0,,,,
996,96.0,804.0,800.0,4.5,3.104,0.22,0.0,3.2,0.0,0.0,0.0,,,,
997,96.0,798.0,800.0,6.0,3.027,0.82,0.0,3.2,0.0,0.0,0.0,,,,
997,96.0,795.0,800.0,10.5,3.021,0.38,0.0,3.2,0.0,0.0,0.0,,,,
997,96.0,803.0,800.0,1.5,3.072,0.22,0.0,3.2,0.0,0.0,0.0,,,,
998,96.0,800.0,800.0,6.75,3.008,0.78,0.0,3.27,0.0,0.0,0.0,,,,
998,96.0,795.0,800.0,0.75,3.04,0.82,0.0,3.2,0.0,0.0,0.0,,,,
999,96.0,793.0,800.0,3.0,3.117,0.22,0.0,3.2,0.0,0.0,0.0,,,,
999,96.0,796.0,800.0,1.5,3.168,0.25,0.0,3.2,0.0,0.0,0.0,,,,
1000,96.0,799.0,800.0,6.0,3.008,0.81,0.0,3.2,0.0,0.0,0.0,,,,
1000,96.0,796.0,800.0,7.5,2.931,0.73,0.0,3.2,0.0,0.0,0.0,,,,
1000,96.0,792.0,800.0,7.5,3.066,0.22,0.0,3.2,0.0,0.0,0.0,,,,
1001,96.0,795.0,800.0,6.0,3.13,0.22,0.0,3.15,0.0,0.0,0.0,,,,
1001,96.0,803.0,800.0,4.5,3.066,0.79,0.0,3.2,0.0,0.0,0.0,,,,
1002,96.75,795.0,800.0,8.25,3.014,0.82,0.0,3.2,0.0,0.0,0.0,,,,
1002,96.75,800.0,800.0,3.0,3.066,0.22,0.0,3.2,0.0,0.0,0.0,,,,
1002,96.75,795.0,800.0,4.5,3.162,0.22,0.0,3.2,0.0,0.0,0.0,,,,
1003,96.75,795.0,800.0,11.25,3.2,0.28,0.0,3.2,0.0,0.0,0.0,,,,
1003,96.75,798.0,800.0,10.5,2.95,0.83,0.0,3.2,0.0,0.0,0.0,,,,
1004,96.75,794.0,800.0,4.5,3.085,0.23,0.0,3.15,0.0,0.0,0.0,,,,
1004,96.75,800.0,800.0,6.0,3.059,0.22,0.0,3.2,0.0,0.0,0.0,,,,
1005,96.75,799.0,800.0,6.75,3.002,0.83,0.0,3.2,0.0,0.0,0.0,,,,
1005,96.75,800.0,800.0,5.25,2.97,0.8,0.0,3.2,0.0,0.0,0.0,,,,
